street_id,period,los_float,period_idx
446053121,period_12_30,1.96,25
446053121,period_14_00,1.72,28
446053121,period_1_00,1.72,2
446053121,period_22_30,1.0,45
446053122,period_14_00,1.48,28
446937576,period_4_00,2.2,8
446937579,period_19_00,1.0,38
446937579,period_4_00,1.0,8
446937582,period_4_00,1.96,8
447642550,period_3_30,1.24,7
447642550,period_4_00,1.24,8
447642551,period_10_30,1.48,21
447642552,period_0_00,1.05,0
447642552,period_0_30,1.05,1
447642552,period_10_00,1.0,20
447642552,period_10_30,1.24,21
447642552,period_11_30,1.0,23
447642552,period_14_30,1.48,29
447642553,period_0_00,1.0,0
447642553,period_0_30,1.0,1
447642553,period_10_00,1.0,20
447642553,period_11_30,1.0,23
447642555,period_5_00,1.48,10
447642557,period_10_30,1.48,21
447642557,period_3_30,1.72,7
447642557,period_4_00,1.0,8
447642557,period_4_30,1.0,9
447642557,period_5_00,1.0,10
447644200,period_0_30,1.0,1
447644200,period_11_00,1.48,22
447644200,period_1_00,1.32,2
447644200,period_1_30,1.12,3
447644202,period_0_00,2.2,0
447644202,period_11_00,1.48,22
447644202,period_1_30,1.24,3
447644202,period_6_00,1.48,12
447653320,period_10_00,1.0,20
447653320,period_11_00,2.2,22
447653320,period_11_30,1.82,23
447653320,period_12_30,1.0,25
447653320,period_13_00,1.0,26
447653320,period_13_30,1.0,27
447653320,period_14_00,1.0,28
447653320,period_14_30,1.0,29
447653320,period_15_00,1.0,30
447653320,period_15_30,1.0,31
447653320,period_16_00,1.0,32
447653320,period_23_00,1.0,46
447653320,period_2_00,1.67,4
447653320,period_2_30,1.06,5
447653320,period_3_00,1.0,6
447653320,period_3_30,1.0,7
447653320,period_4_00,1.0,8
447653320,period_4_30,1.0,9
447653320,period_5_00,1.0,10
447653320,period_5_30,1.0,11
447653320,period_6_00,1.0,12
447653320,period_6_30,1.0,13
447653320,period_7_00,1.0,14
447653320,period_8_00,1.0,16
447653320,period_8_30,1.0,17
447653321,period_10_30,2.2,21
447653321,period_14_00,1.0,28
447653323,period_0_00,2.2,0
447793151,period_4_00,2.2,8
449212105,period_4_00,1.0,8
453436985,period_7_00,1.0,14
453436987,period_0_30,1.0,1
453436987,period_11_00,2.04,22
453436987,period_11_30,1.24,23
453436987,period_1_00,1.0,2
453436987,period_1_30,1.24,3
453436988,period_0_30,1.6,1
453436988,period_11_30,1.0,23
453436988,period_1_00,1.48,2
453436988,period_1_30,1.0,3
456799181,period_2_00,1.72,4
457552328,period_2_00,1.96,4
460336754,period_4_30,1.96,9
461227334,period_11_00,1.48,22
462901272,period_12_00,1.48,24
462901272,period_4_00,2.2,8
462901272,period_4_30,1.48,9
463031679,period_0_00,1.72,0
463031679,period_23_30,1.72,47
463031679,period_5_00,1.72,10
463031681,period_0_00,1.6,0
463031681,period_23_30,1.84,47
463031682,period_0_00,1.72,0
463031682,period_23_30,1.72,47
463035033,period_0_00,1.48,0
463035033,period_23_30,1.24,47
463414554,period_0_00,1.96,0
463414554,period_23_30,1.72,47
463661226,period_0_00,1.67,0
463661226,period_23_30,1.62,47
463881170,period_0_00,1.68,0
463881170,period_23_30,1.68,47
463881171,period_0_00,1.68,0
463881171,period_23_30,1.68,47
464033733,period_0_00,1.96,0
464033733,period_23_30,1.96,47
464462967,period_0_00,1.84,0
464462967,period_23_30,1.84,47
464462969,period_0_00,1.72,0
464462969,period_23_30,1.96,47
464463523,period_0_00,1.72,0
464463523,period_23_30,1.77,47
464641352,period_11_30,1.48,23
464641352,period_13_30,1.48,27
464641352,period_4_30,1.24,9
464641352,period_5_30,1.24,11
464793190,period_4_30,1.24,9
464793190,period_5_30,1.24,11
465161872,period_11_30,1.36,23
465161872,period_13_30,1.72,27
465161872,period_4_30,1.24,9
465161872,period_5_30,1.24,11
465283035,period_9_00,1.0,18
465309061,period_9_00,1.48,18
466008498,period_0_00,1.77,0
466008498,period_23_30,1.62,47
466008499,period_0_00,1.72,0
466008499,period_23_30,1.78,47
466008499,period_9_30,1.6,19
466008500,period_0_00,1.96,0
466008500,period_23_30,2.2,47
466010021,period_0_00,1.72,0
466010021,period_23_30,2.08,47
466038917,period_0_00,1.72,0
466038917,period_23_30,1.96,47
466043072,period_11_00,1.96,22
466043072,period_12_30,2.2,25
466043072,period_13_30,1.48,27
466043078,period_10_30,1.0,21
466066306,period_0_00,1.96,0
466066306,period_23_30,2.2,47
466067222,period_0_00,1.96,0
466067222,period_23_30,1.96,47
466095328,period_11_00,1.72,22
466095328,period_11_30,1.99,23
466095328,period_12_00,2.08,24
466095328,period_13_30,1.48,27
466095328,period_14_00,1.48,28
466095328,period_1_30,1.59,3
466095328,period_2_00,1.96,4
466095328,period_3_30,1.72,7
466095328,period_5_30,1.0,11
466095328,period_6_30,1.0,13
466095328,period_7_30,1.0,15
466095490,period_11_00,1.72,22
466095490,period_11_30,2.2,23
466095490,period_12_00,2.2,24
466095490,period_1_30,2.2,3
466112035,period_11_30,2.2,23
466112035,period_12_00,2.2,24
466122296,period_1_30,2.08,3
466122296,period_2_00,1.96,4
466130926,period_1_30,1.84,3
466130926,period_2_00,1.84,4
466200149,period_13_30,1.96,27
466200149,period_15_00,2.08,30
466200149,period_4_30,1.24,9
466204240,period_13_30,2.2,27
466364979,period_0_00,1.92,0
466364979,period_11_30,2.2,23
466364979,period_23_30,1.88,47
466371245,period_3_30,2.2,7
466642759,period_2_30,1.0,5
466671832,period_0_00,1.72,0
466671832,period_23_30,1.96,47
466671834,period_0_00,1.6,0
466671834,period_23_30,1.72,47
466671835,period_0_00,1.9,0
466671835,period_23_30,1.84,47
466671836,period_0_00,1.66,0
466671836,period_23_30,1.78,47
466671837,period_0_00,1.8,0
466671837,period_23_30,1.88,47
466671838,period_0_00,1.72,0
466671838,period_23_30,1.96,47
466897990,period_0_00,1.78,0
466897990,period_23_30,1.72,47
466898000,period_0_00,1.78,0
466898000,period_23_30,1.78,47
466898001,period_0_00,1.69,0
466898001,period_23_30,1.7,47
466898002,period_0_00,1.78,0
466898002,period_23_30,1.72,47
466898003,period_0_00,1.72,0
466898003,period_23_30,1.64,47
466898004,period_0_00,1.72,0
466898004,period_23_30,1.72,47
466898005,period_0_00,1.72,0
466898005,period_23_30,1.0,47
466900849,period_0_00,1.78,0
466900849,period_23_30,1.66,47
466900850,period_0_00,1.82,0
466900850,period_14_00,2.2,28
466900850,period_23_30,1.86,47
466900850,period_2_00,2.2,4
467096897,period_0_00,1.84,0
467096897,period_23_30,1.68,47
467097944,period_0_00,1.8,0
467097944,period_23_30,1.92,47
467101852,period_0_00,1.72,0
467101852,period_23_30,1.48,47
467288840,period_10_00,1.33,20
467288840,period_10_30,1.82,21
467288840,period_12_00,1.62,24
467288840,period_12_30,1.0,25
467288840,period_13_00,1.0,26
467288840,period_13_30,1.0,27
467288840,period_14_00,1.0,28
467288840,period_14_30,1.0,29
467288840,period_15_00,1.0,30
467288840,period_23_00,1.0,46
467288840,period_23_30,1.0,47
467288840,period_2_00,1.0,4
467288840,period_3_00,1.0,6
467288840,period_3_30,1.0,7
467288840,period_4_00,1.0,8
467288840,period_4_30,1.0,9
467288840,period_5_00,1.0,10
467288840,period_5_30,1.19,11
467288840,period_6_00,1.17,12
467288840,period_6_30,1.0,13
467288840,period_7_00,1.65,14
467288840,period_7_30,1.0,15
467288840,period_8_00,1.0,16
467288840,period_8_30,1.0,17
467547338,period_0_00,1.48,0
467547338,period_10_00,1.0,20
467547338,period_14_00,1.0,28
467547338,period_14_30,1.0,29
467547338,period_23_30,1.96,47
467547338,period_4_30,1.0,9
467547338,period_7_30,1.0,15
467547338,period_8_00,1.0,16
467547338,period_8_30,1.0,17
467581823,period_0_00,1.72,0
467581823,period_23_30,1.64,47
467676646,period_0_00,1.96,0
467676646,period_13_00,1.6,26
467676646,period_23_30,1.96,47
467714905,period_9_00,1.72,18
467714907,period_2_00,1.48,4
467714907,period_9_00,1.72,18
467714908,period_2_00,2.2,4
467714908,period_9_00,1.96,18
467860733,period_13_30,1.24,27
467860733,period_14_00,1.24,28
467860733,period_4_30,1.0,9
467860733,period_5_00,1.0,10
467860733,period_6_00,1.0,12
467860733,period_7_30,1.0,15
467966832,period_0_00,1.0,0
467966832,period_0_30,1.0,1
467966833,period_0_00,2.2,0
468247531,period_0_00,1.9,0
468247531,period_23_30,1.72,47
468247532,period_0_00,1.88,0
468247532,period_23_30,2.04,47
468289901,period_0_00,1.84,0
468289901,period_23_30,1.6,47
468289901,period_4_30,1.24,9
468289901,period_6_00,1.24,12
468289901,period_7_30,1.24,15
468368037,period_0_00,1.79,0
468368037,period_10_30,1.6,21
468368037,period_23_30,1.69,47
468380352,period_0_00,1.79,0
468380352,period_10_30,1.0,21
468380352,period_23_30,1.63,47
468380355,period_0_00,1.74,0
468380355,period_23_30,1.6,47
468380358,period_0_00,1.78,0
468380358,period_10_00,1.0,20
468380358,period_13_00,2.2,26
468380358,period_23_30,1.72,47
468380358,period_3_00,1.96,6
468380358,period_4_30,1.24,9
468380358,period_5_00,1.24,10
468380358,period_8_00,2.2,16
468380361,period_0_00,1.79,0
468380361,period_23_30,1.63,47
468380361,period_2_00,1.72,4
468380364,period_0_00,1.72,0
468380364,period_23_30,1.72,47
468380366,period_0_00,1.68,0
468380366,period_23_30,1.68,47
468380368,period_0_00,1.72,0
468380368,period_23_30,1.72,47
468401890,period_0_00,1.72,0
468401890,period_10_00,1.96,20
468401890,period_23_30,1.6,47
468405250,period_0_00,1.72,0
468405250,period_23_30,1.96,47
468434626,period_0_00,1.72,0
468434626,period_10_00,1.0,20
468434626,period_23_30,1.62,47
468434636,period_0_00,1.82,0
468434636,period_10_00,2.2,20
468434636,period_23_30,1.76,47
468434637,period_0_00,1.48,0
468434637,period_23_30,1.48,47
468434637,period_8_00,2.2,16
468434638,period_0_00,1.72,0
468434638,period_23_30,1.64,47
468434639,period_0_00,1.76,0
468434639,period_13_30,1.0,27
468434639,period_23_30,1.68,47
468590178,period_0_00,1.88,0
468590178,period_23_30,1.88,47
468590910,period_0_00,1.72,0
468590910,period_23_30,1.72,47
468590911,period_0_00,1.64,0
468590911,period_23_30,1.84,47
468604950,period_0_00,1.72,0
468604950,period_23_30,1.72,47
468613002,period_2_00,1.48,4
468613005,period_2_00,2.2,4
468616397,period_2_00,2.04,4
468616397,period_9_00,1.6,18
468616400,period_2_00,1.72,4
468616403,period_2_00,1.36,4
468616410,period_2_00,1.89,4
468650516,period_0_00,1.72,0
468650516,period_23_30,2.2,47
468653969,period_0_00,1.64,0
468653969,period_23_30,2.04,47
468653970,period_0_00,1.79,0
468653970,period_10_30,2.2,21
468653970,period_23_30,1.65,47
468656848,period_0_00,1.48,0
468656848,period_23_30,1.24,47
468656849,period_0_00,1.6,0
468656849,period_23_30,1.72,47
468691943,period_0_00,1.96,0
468691943,period_23_30,2.2,47
468695188,period_0_00,1.72,0
468695188,period_23_30,1.96,47
468695189,period_9_00,2.2,18
468713099,period_0_00,1.72,0
468713099,period_23_30,1.88,47
468716258,period_0_00,1.72,0
468716258,period_23_30,1.0,47
468724777,period_0_00,1.75,0
468724777,period_23_30,1.78,47
468724777,period_4_30,1.6,9
468724777,period_6_00,1.24,12
468724778,period_0_00,1.73,0
468724778,period_12_00,2.2,24
468724778,period_23_30,1.71,47
468724778,period_7_30,1.24,15
468724778,period_9_00,2.2,18
468724778,period_9_30,2.2,19
468724779,period_0_00,1.8,0
468724779,period_10_00,1.24,20
468724779,period_11_00,1.48,22
468724779,period_11_30,2.2,23
468724779,period_12_00,2.2,24
468724779,period_12_30,2.2,25
468724779,period_13_00,2.2,26
468724779,period_13_30,2.2,27
468724779,period_14_00,2.2,28
468724779,period_14_30,1.65,29
468724779,period_23_30,1.78,47
468724779,period_4_30,1.24,9
468724779,period_5_00,1.57,10
468724779,period_6_00,1.24,12
468724779,period_8_00,1.67,16
468724779,period_9_00,2.2,18
468724779,period_9_30,2.2,19
468724782,period_0_00,1.84,0
468724782,period_23_30,1.72,47
468724782,period_5_00,1.24,10
468724783,period_0_00,1.72,0
468724783,period_10_00,1.96,20
468724783,period_11_30,1.72,23
468724783,period_23_30,1.72,47
468724784,period_0_00,1.72,0
468724784,period_23_30,1.48,47
468724785,period_0_00,1.65,0
468724785,period_23_30,1.87,47
468724786,period_0_00,1.72,0
468724786,period_23_30,1.7,47
468752226,period_0_00,1.96,0
468752226,period_23_30,1.96,47
468752227,period_0_00,1.72,0
468752227,period_23_30,1.96,47
468755235,period_0_00,1.75,0
468755235,period_23_30,1.67,47
469327638,period_0_00,1.62,0
469327638,period_11_00,1.24,22
469327638,period_23_30,1.77,47
469327639,period_0_00,1.67,0
469327639,period_0_30,1.73,1
469327639,period_10_00,1.99,20
469327639,period_10_30,1.64,21
469327639,period_11_00,1.44,22
469327639,period_11_30,1.66,23
469327639,period_12_00,1.48,24
469327639,period_12_30,1.77,25
469327639,period_13_00,2.0,26
469327639,period_13_30,1.81,27
469327639,period_14_00,1.91,28
469327639,period_14_30,1.36,29
469327639,period_15_30,2.08,31
469327639,period_1_00,1.63,2
469327639,period_23_30,1.7,47
469327639,period_3_00,1.75,6
469327639,period_3_30,1.81,7
469327639,period_4_30,1.72,9
469327639,period_5_00,1.46,10
469327639,period_5_30,1.48,11
469327639,period_7_00,1.41,14
469327639,period_7_30,1.96,15
469327639,period_8_30,1.48,17
469327639,period_9_30,2.04,19
469327640,period_0_00,1.66,0
469327640,period_0_30,1.79,1
469327640,period_10_30,1.8,21
469327640,period_11_00,1.24,22
469327640,period_12_00,1.0,24
469327640,period_12_30,1.0,25
469327640,period_13_00,2.2,26
469327640,period_13_30,1.56,27
469327640,period_14_00,2.2,28
469327640,period_14_30,2.2,29
469327640,period_15_00,2.2,30
469327640,period_16_00,2.2,32
469327640,period_1_00,1.55,2
469327640,period_23_30,1.87,47
469327640,period_2_30,2.2,5
469327640,period_3_00,1.8,6
469327640,period_3_30,1.24,7
469327640,period_4_30,1.31,9
469327640,period_5_00,1.24,10
469327640,period_5_30,1.6,11
469327640,period_6_00,1.33,12
469327640,period_6_30,1.96,13
469327640,period_7_00,1.6,14
469327640,period_7_30,1.72,15
469327640,period_8_00,1.96,16
469327640,period_8_30,2.2,17
469327640,period_9_00,2.2,18
469327640,period_9_30,1.96,19
469364050,period_0_00,1.72,0
469364050,period_0_30,1.72,1
469364050,period_10_30,1.84,21
469364050,period_11_30,1.48,23
469364050,period_1_00,1.0,2
469364050,period_23_30,1.96,47
469364050,period_4_30,1.12,9
469364050,period_5_00,1.24,10
469364050,period_5_30,1.24,11
469364050,period_6_00,1.24,12
469592980,period_12_00,1.48,24
469592980,period_15_00,1.0,30
469592980,period_4_00,1.0,8
469592980,period_5_00,1.0,10
469592980,period_5_30,1.0,11
469592980,period_6_00,1.0,12
469592980,period_6_30,1.0,13
469592980,period_7_00,1.0,14
469592980,period_7_30,1.0,15
469592981,period_5_00,1.0,10
469592985,period_0_00,1.81,0
469592985,period_14_00,1.0,28
469592985,period_23_30,1.61,47
469593478,period_0_00,1.72,0
469593478,period_23_30,1.64,47
469593479,period_0_00,1.48,0
469593479,period_23_30,2.2,47
470506013,period_0_00,1.77,0
470506013,period_23_30,1.59,47
470506016,period_0_00,1.84,0
470506016,period_11_00,2.2,22
470506016,period_23_30,1.72,47
470506017,period_0_00,1.75,0
470506017,period_23_30,1.62,47
470506018,period_0_00,1.6,0
470506018,period_10_00,1.72,20
470506018,period_23_30,1.66,47
470511619,period_0_00,1.84,0
470511619,period_10_00,2.2,20
470511619,period_13_30,1.72,27
470511619,period_23_30,2.08,47
471067921,period_0_00,1.6,0
471067921,period_23_30,1.66,47
471077680,period_0_00,1.72,0
471077680,period_10_00,2.2,20
471077680,period_11_30,1.48,23
471077680,period_14_30,1.72,29
471077680,period_15_00,1.4,30
471077680,period_22_30,2.2,45
471077680,period_23_30,1.96,47
471108770,period_10_00,1.79,20
471108770,period_12_00,1.75,24
471108770,period_14_30,1.82,29
471108770,period_15_00,1.24,30
471108770,period_2_00,1.65,4
471108770,period_6_00,1.57,12
472411140,period_14_00,2.2,28
472411140,period_2_00,2.2,4
472411140,period_5_30,1.24,11
472411143,period_2_00,1.96,4
472412233,period_11_30,1.96,23
472412233,period_12_00,2.08,24
472412233,period_1_30,1.72,3
472412233,period_2_00,1.84,4
472412233,period_3_00,1.48,6
472412233,period_4_00,1.0,8
472412235,period_11_30,1.48,23
472413894,period_12_00,1.72,24
472413894,period_1_30,1.96,3
473026472,period_0_30,1.72,1
473026472,period_10_00,1.0,20
473026472,period_13_30,1.0,27
473026472,period_14_00,1.0,28
473026472,period_16_00,1.0,32
473026472,period_4_30,1.0,9
473026472,period_5_00,1.0,10
473026472,period_7_30,1.0,15
473026472,period_8_00,1.0,16
473028082,period_0_30,1.36,1
473028082,period_10_00,1.24,20
473028082,period_10_30,1.0,21
473028082,period_12_00,1.24,24
473028082,period_13_00,1.0,26
473028082,period_13_30,1.0,27
473028082,period_14_00,1.19,28
473028082,period_14_30,1.0,29
473028082,period_15_00,1.0,30
473028082,period_4_00,1.0,8
473028082,period_4_30,1.72,9
473028082,period_5_00,1.0,10
473028082,period_5_30,1.0,11
473028082,period_6_00,1.72,12
473028082,period_7_30,1.0,15
473028082,period_8_00,1.0,16
473028082,period_8_30,1.0,17
473163828,period_0_30,2.2,1
473163828,period_13_00,1.0,26
473163828,period_1_00,1.72,2
473163830,period_13_00,1.0,26
473190364,period_0_30,1.72,1
473190364,period_8_00,1.24,16
478798993,period_0_00,1.72,0
478798993,period_23_30,2.2,47
478798994,period_22_30,1.0,45
478798994,period_4_30,1.48,9
478798994,period_5_30,1.24,11
478798995,period_0_00,1.0,0
478798996,period_11_30,1.24,23
478798996,period_1_00,1.0,2
478798997,period_0_00,1.0,0
478798997,period_1_00,1.96,2
478798997,period_22_30,1.24,45
478798997,period_4_30,1.24,9
478799000,period_0_30,1.24,1
478799000,period_3_30,1.48,7
478799000,period_4_00,1.48,8
478799001,period_0_00,1.72,0
478799001,period_0_30,2.2,1
478799001,period_4_30,1.48,9
478799001,period_5_00,1.0,10
478799002,period_0_30,2.2,1
478799002,period_1_00,2.2,2
478832771,period_4_00,1.0,8
478832773,period_4_00,1.0,8
478832774,period_4_00,1.0,8
493174179,period_0_00,2.2,0
493222445,period_0_00,1.64,0
493222445,period_23_30,1.48,47
494796901,period_0_00,1.96,0
494796901,period_23_30,1.96,47
495450437,period_11_00,1.24,22
495450437,period_14_00,1.84,28
495450437,period_3_30,1.69,7
495450437,period_4_00,1.3,8
495450437,period_5_00,1.24,10
495450437,period_6_00,1.24,12
495671983,period_15_30,1.48,31
495671983,period_3_30,1.0,7
495671983,period_4_00,1.0,8
495671983,period_5_30,1.0,11
495671983,period_7_00,1.0,14
495671983,period_7_30,1.0,15
495849086,period_15_00,1.96,30
495849086,period_15_30,2.2,31
495849087,period_11_00,2.2,22
495849087,period_11_30,2.2,23
495849087,period_13_30,2.2,27
495849087,period_15_00,1.0,30
495849087,period_15_30,1.96,31
495849087,period_17_30,2.2,35
495849087,period_18_00,2.2,36
495849087,period_5_00,1.0,10
495849087,period_5_30,1.0,11
495849087,period_6_30,1.0,13
495849087,period_7_30,1.0,15
495849087,period_8_00,1.0,16
495849088,period_15_00,1.6,30
495849088,period_15_30,1.72,31
495849088,period_1_00,1.91,2
495852561,period_0_30,1.24,1
495852561,period_10_00,1.96,20
495852561,period_11_30,1.72,23
495852561,period_15_00,1.6,30
495852561,period_3_00,1.96,6
496077158,period_0_00,1.96,0
496077158,period_15_30,1.0,31
496077158,period_23_30,2.2,47
496142698,period_0_00,1.64,0
496142698,period_10_30,2.2,21
496142698,period_15_00,1.96,30
496142698,period_23_30,1.96,47
496187506,period_0_00,1.48,0
496187506,period_23_30,1.96,47
496187508,period_1_00,1.24,2
496187511,period_10_00,1.96,20
496187511,period_14_30,1.8,29
496187511,period_15_00,1.6,30
496187511,period_23_00,1.84,46
496279185,period_0_30,1.72,1
496584582,period_1_00,1.72,2
497628302,period_15_00,1.24,30
498423483,period_14_30,1.0,29
498423483,period_23_00,2.2,46
498423483,period_5_00,1.0,10
498423483,period_6_30,1.0,13
498423484,period_11_30,1.72,23
498423484,period_12_00,1.82,24
498423484,period_12_30,1.96,25
498423484,period_13_30,1.24,27
498423484,period_14_00,1.48,28
498423484,period_14_30,1.24,29
498423484,period_15_00,1.24,30
498423484,period_15_30,1.24,31
498423484,period_16_00,1.24,32
498423484,period_23_00,1.0,46
498423484,period_3_00,1.24,6
498978916,period_0_30,1.72,1
498978916,period_11_30,1.96,23
498978916,period_12_00,1.96,24
498978916,period_13_00,2.2,26
498978916,period_14_00,1.24,28
498978916,period_15_00,1.24,30
498978916,period_16_00,1.24,32
498978916,period_5_00,1.0,10
500897933,period_0_30,1.78,1
500897933,period_10_00,1.64,20
500897933,period_11_30,1.56,23
500897933,period_15_00,1.48,30
500897933,period_3_00,1.72,6
502896860,period_3_30,1.0,7
502896867,period_3_30,1.24,7
502918102,period_3_30,1.0,7
503156453,period_0_30,1.67,1
503156453,period_11_00,1.64,22
503156453,period_11_30,1.37,23
503156453,period_13_00,2.2,26
503156453,period_8_30,1.38,17
503282420,period_0_30,2.2,1
503282420,period_11_30,2.2,23
503282420,period_8_30,1.96,17
503483356,period_10_30,1.0,21
503483356,period_13_30,1.0,27
503483356,period_8_30,1.99,17
503483356,period_9_00,2.2,18
503561779,period_4_00,1.0,8
503561779,period_8_30,2.2,17
504139797,period_4_00,1.0,8
504139802,period_11_00,1.72,22
504139802,period_1_00,1.48,2
505958219,period_3_30,1.0,7
507728210,period_20_00,2.2,40
507734482,period_3_00,1.0,6
507734482,period_8_30,1.84,17
507734489,period_0_30,2.2,1
507734489,period_11_30,1.48,23
507734489,period_7_30,1.96,15
507734489,period_8_30,1.96,17
507735436,period_6_30,1.0,13
507735436,period_8_30,1.0,17
507735437,period_0_30,1.0,1
507735437,period_15_30,2.2,31
507735437,period_3_00,1.0,6
507735437,period_6_30,1.0,13
508078662,period_12_30,2.2,25
508078665,period_12_30,1.56,25
508637216,period_0_00,1.64,0
508637216,period_23_30,1.85,47
508741147,period_0_00,1.48,0
508741147,period_23_30,1.96,47
509355555,period_0_00,1.75,0
509355555,period_23_30,1.75,47
509355590,period_0_00,1.72,0
509355590,period_23_30,1.72,47
511936249,period_2_00,1.08,4
511936250,period_2_00,1.48,4
512990054,period_12_00,1.24,24
512990054,period_13_30,1.24,27
512990054,period_14_00,1.24,28
512990054,period_15_00,1.24,30
512990054,period_15_30,1.24,31
512990054,period_3_00,1.24,6
513130144,period_14_00,1.36,28
513130144,period_15_00,1.24,30
516774794,period_0_00,1.69,0
516774794,period_23_30,1.69,47
516774796,period_0_00,1.72,0
516774796,period_23_30,1.96,47
516774803,period_0_00,1.72,0
516774803,period_23_30,1.72,47
516774830,period_0_00,1.96,0
516774830,period_23_30,1.0,47
519268007,period_0_00,1.72,0
519268007,period_23_30,1.48,47
520598208,period_0_00,1.76,0
520598208,period_11_00,1.96,22
520598208,period_23_30,1.75,47
520598220,period_0_00,1.96,0
520598220,period_23_30,1.96,47
528264270,period_10_30,1.72,21
530501343,period_11_00,1.48,22
530501346,period_10_00,1.0,20
530501346,period_11_00,1.63,22
530501346,period_11_30,2.2,23
530501346,period_13_30,1.0,27
530501346,period_14_00,1.0,28
530501346,period_15_00,1.0,30
530501346,period_16_00,1.0,32
530501346,period_23_00,1.0,46
530501346,period_2_00,1.0,4
530501346,period_3_30,1.0,7
530501346,period_6_30,1.0,13
530501346,period_7_00,2.2,14
530501346,period_8_00,1.0,16
531200835,period_1_00,2.2,2
532651474,period_8_30,1.0,17
533313884,period_8_30,1.96,17
537911726,period_12_00,2.2,24
537911726,period_14_00,2.2,28
537911726,period_14_30,1.24,29
551541823,period_12_00,1.24,24
551541823,period_14_00,1.24,28
551541823,period_15_00,1.24,30
551541823,period_15_30,1.24,31
554447743,period_0_30,1.89,1
554447743,period_12_00,1.0,24
554447743,period_12_30,1.0,25
554447743,period_1_00,2.08,2
554447743,period_9_00,1.0,18
554447743,period_9_30,1.0,19
554450141,period_1_30,2.2,3
554450142,period_1_30,2.2,3
554450142,period_2_00,1.96,4
562015270,period_11_00,1.0,22
562015270,period_11_30,1.24,23
562015270,period_3_30,1.36,7
562015275,period_11_00,1.96,22
562015275,period_11_30,1.84,23
564075888,period_0_00,1.72,0
564075888,period_0_30,1.68,1
564075888,period_1_00,1.84,2
564159232,period_12_00,2.2,24
564160409,period_10_00,1.6,20
564160409,period_10_30,1.6,21
564160409,period_11_00,2.2,22
564160409,period_11_30,2.2,23
564160409,period_12_00,2.2,24
564160409,period_12_30,2.2,25
564160409,period_13_00,2.2,26
564160409,period_13_30,1.0,27
564160409,period_14_00,1.0,28
564160409,period_14_30,1.0,29
564160409,period_15_00,1.0,30
564160409,period_15_30,1.0,31
564160409,period_23_30,1.0,47
564160409,period_3_30,1.0,7
564160409,period_4_00,1.0,8
564160409,period_4_30,1.0,9
564160409,period_5_00,1.0,10
564160409,period_6_00,1.0,12
564160409,period_6_30,1.0,13
564160409,period_7_30,1.0,15
564160409,period_8_00,1.0,16
564160409,period_8_30,2.2,17
564160409,period_9_00,1.6,18
564160409,period_9_30,2.2,19
564175103,period_12_00,1.0,24
566546955,period_3_30,1.0,7
566557983,period_4_00,2.2,8
566567148,period_0_30,1.96,1
566567148,period_1_30,1.96,3
566572240,period_1_00,1.12,2
566572240,period_1_30,1.36,3
566577331,period_0_30,1.24,1
566577331,period_1_00,1.0,2
566581410,period_1_30,1.0,3
566581411,period_11_00,1.0,22
566581411,period_11_30,1.48,23
566581411,period_1_30,1.08,3
566581411,period_8_30,1.0,17
566581414,period_1_30,1.0,3
566588296,period_1_00,2.2,2
566588296,period_1_30,1.36,3
566588297,period_0_30,1.0,1
566588297,period_11_00,1.0,22
566588297,period_1_30,1.48,3
566588297,period_8_30,1.0,17
566588299,period_1_00,1.56,2
566588299,period_1_30,1.22,3
566588299,period_22_30,1.24,45
566588300,period_11_00,1.24,22
566594769,period_1_00,1.84,2
566594769,period_1_30,1.68,3
567465747,period_0_00,1.0,0
567465747,period_0_30,1.22,1
567465747,period_1_00,1.12,2
567465747,period_3_00,1.72,6
567465747,period_3_30,1.48,7
567465747,period_4_00,1.12,8
567465747,period_4_30,1.12,9
567465747,period_5_00,1.54,10
567465748,period_0_00,1.48,0
567465748,period_0_30,1.16,1
567465748,period_1_00,1.0,2
567465748,period_4_00,1.24,8
567465748,period_4_30,1.0,9
567465749,period_0_30,2.2,1
567465749,period_1_00,1.24,2
567467689,period_0_30,1.24,1
567467689,period_10_00,2.2,20
567467689,period_10_30,2.2,21
567467689,period_3_00,1.84,6
567467689,period_4_00,1.24,8
567467689,period_4_30,1.0,9
567467691,period_0_30,1.24,1
567467691,period_10_30,1.0,21
567467691,period_12_00,2.2,24
567467691,period_1_00,1.72,2
567467694,period_0_00,1.0,0
567467694,period_0_30,1.24,1
567467694,period_10_00,1.0,20
567467694,period_10_30,1.24,21
567467694,period_12_00,1.24,24
567467694,period_1_00,1.0,2
567467694,period_2_00,1.72,4
567475835,period_0_30,1.24,1
567475835,period_1_00,1.96,2
567475836,period_15_00,1.0,30
567475836,period_23_30,1.0,47
567475836,period_4_00,1.0,8
567475836,period_4_30,1.0,9
567478878,period_10_30,1.0,21
567478878,period_13_30,1.0,27
567478878,period_14_00,1.0,28
567478878,period_14_30,1.0,29
567478878,period_15_00,1.0,30
567478878,period_2_30,2.2,5
567478878,period_3_30,1.66,7
567478878,period_4_00,1.0,8
567478878,period_6_30,1.0,13
567478878,period_7_30,1.0,15
567481213,period_10_00,1.0,20
567481213,period_10_30,1.0,21
567481213,period_13_30,1.0,27
567481213,period_14_00,1.0,28
567481213,period_14_30,1.0,29
567481213,period_15_00,1.0,30
