u,v,osmid,highway,length,geometry
411919770,2036141745,1459901965,primary_link,20.00052245243176,"LINESTRING (106.6825298 10.7913978, 106.682444 10.7915567)"
411919797,2230570031,213434584,tertiary,27.86611061657988,"LINESTRING (106.6867744 10.792915, 106.6867331 10.7931623)"
411919797,2231349008,1297691361,service,37.84950085820533,"LINESTRING (106.6867744 10.792915, 106.686956 10.7926251)"
411919797,411919798,213434584,tertiary,59.29659956825925,"LINESTRING (106.6867744 10.792915, 106.6867058 10.7926861, 106.6865338 10.7924447)"
411919797,13540863754,224445490,residential,60.18441898491745,"LINESTRING (106.6867744 10.792915, 106.6868862 10.7929452, 106.6872819 10.7931228)"
411919798,411919803,35114978,tertiary,54.8249036304272,"LINESTRING (106.6865338 10.7924447, 106.6863122 10.7921845, 106.6862574 10.7921284, 106.6862009 10.7920764)"
411919798,411919797,213434584,tertiary,59.29659956825925,"LINESTRING (106.6865338 10.7924447, 106.6867058 10.7926861, 106.6867744 10.792915)"
11870810326,11870810316,35113691,pedestrian,68.28263213205463,"LINESTRING (106.6908717 10.7735385, 106.6908774 10.7736188, 106.6908895 10.7736985, 106.6909079 10.773777, 106.6909333 10.7738647, 106.6909638 10.7739509, 106.6909991 10.7740352, 106.6910429 10.7741242)"
11870810326,11870810327,35113691,pedestrian,28.309711157078617,"LINESTRING (106.6908717 10.7735385, 106.6908727 10.7734536, 106.6908807 10.7733691, 106.6908959 10.7732856)"
11870810326,11870810074,35115107,pedestrian,54.568777436770475,"LINESTRING (106.6908717 10.7735385, 106.6909086 10.7735308, 106.6909441 10.7735187, 106.6909893 10.7734956, 106.69103 10.7734654, 106.6912751 10.7732598)"
11870810327,11870810326,35113691,pedestrian,28.309711157078617,"LINESTRING (106.6908959 10.7732856, 106.6908807 10.7733691, 106.6908727 10.7734536, 106.6908717 10.7735385)"
411919803,2231361192,213440635,service,38.54753267792413,"LINESTRING (106.6862009 10.7920764, 106.6864574 10.7918383)"
411919803,411919798,35114978,tertiary,54.8249036304272,"LINESTRING (106.6862009 10.7920764, 106.6862574 10.7921284, 106.6863122 10.7921845, 106.6865338 10.7924447)"
411919803,11945620258,1258297852,tertiary,40.276758083516995,"LINESTRING (106.6862009 10.7920764, 106.6861625 10.7920474, 106.6861123 10.7920153, 106.686042 10.7919784, 106.6859736 10.7919488, 106.6858991 10.791923, 106.6858731 10.791916)"
11870810328,11870809994,35113766,pedestrian,6.649318736979209,"LINESTRING (106.6922385 10.7755091, 106.6921975 10.7754649)"
11870810328,11871287738,1162414403,tertiary,39.65771017413815,"LINESTRING (106.6922385 10.7755091, 106.6919606 10.7757386)"
12638053888,411921307,35112667,service,14.166877237595552,"LINESTRING (106.6858375 10.7724755, 106.6857399 10.7723916)"
411919942,411923546,35114375,service,25.695275681664718,"LINESTRING (106.6721411 10.7891441, 106.6720482 10.7889318)"
411919942,3463130099,339124961,residential,6.831320108340934,"LINESTRING (106.6721411 10.7891441, 106.6720834 10.7891678)"
411919942,411924024,1423622447,service,15.807397910098642,"LINESTRING (106.6721411 10.7891441, 106.6722833 10.7891177)"
6639674954,11586212348,227739703,primary,120.5602104468714,"LINESTRING (106.6897713 10.7739193, 106.6899262 10.7740833, 106.69053 10.7747067)"
411919952,2164836500,35114289,service,22.67244599134383,"LINESTRING (106.6727285 10.7891362, 106.6725224 10.7891604)"
411919952,411919954,35114289,service,24.258533833774134,"LINESTRING (106.6727285 10.7891362, 106.6728774 10.7891599, 106.6729471 10.7891744)"
411919952,411922394,1423622444,service,18.0478795025594,"LINESTRING (106.6727285 10.7891362, 106.6727205 10.7890426, 106.6727071 10.7889755)"
411919954,13084810643,35114289,service,5.7654830630773075,"LINESTRING (106.6729471 10.7891744, 106.6729994 10.7891814)"
411919954,411921004,206477239,service,13.38657630674883,"LINESTRING (106.6729471 10.7891744, 106.6729592 10.7892942)"
411919954,411919952,35114289,service,24.258533833774134,"LINESTRING (106.6729471 10.7891744, 106.6728774 10.7891599, 106.6727285 10.7891362)"
411919961,2164836500,35114289,service,24.961795936792658,"LINESTRING (106.6723088 10.7892402, 106.6725224 10.7891604)"
411919961,411924024,339124959,residential,13.903260637370572,"LINESTRING (106.6723088 10.7892402, 106.6722833 10.7891177)"
411919961,3463130099,1208697792,service,25.91913306700667,"LINESTRING (106.6723088 10.7892402, 106.6721995 10.7892094, 106.6720834 10.7891678)"
411919961,2163684224,1214363450,residential,19.694993257253195,"LINESTRING (106.6723088 10.7892402, 106.6723248 10.7893193, 106.672349 10.7894128)"
411919964,411920436,35114286,service,49.72996685083781,"LINESTRING (106.6737665 10.7890677, 106.6736351 10.7886395)"
411919964,411919966,35114289,service,14.031167255653004,"LINESTRING (106.6737665 10.7890677, 106.6736445 10.7891072)"
411919964,411919989,35114289,service,61.31242568747789,"LINESTRING (106.6737665 10.7890677, 106.6743191 10.7889709)"
411919964,2164836515,35115263,service,35.68730242918536,"LINESTRING (106.6737665 10.7890677, 106.6737692 10.7891164, 106.6738094 10.7892429, 106.6738229 10.789256, 106.673839 10.7892956, 106.6738618 10.7893707)"
411919966,411919968,35114289,service,7.367560664981685,"LINESTRING (106.6736445 10.7891072, 106.6735801 10.7891269)"
411919966,411919964,35114289,service,14.031167255653004,"LINESTRING (106.6736445 10.7891072, 106.6737665 10.7890677)"
411919966,2164853553,35114305,residential,32.14754425317433,"LINESTRING (106.6736445 10.7891072, 106.6735506 10.7888332)"
411919968,411921012,35113797,residential,38.20045437049516,"LINESTRING (106.6735801 10.7891269, 106.67367 10.7894589)"
411919968,2164836495,35114289,service,9.043222871553066,"LINESTRING (106.6735801 10.7891269, 106.6734996 10.7891459)"
411919968,411919966,35114289,service,7.367560664981685,"LINESTRING (106.6735801 10.7891269, 106.6736445 10.7891072)"
411919979,5769504920,35113091,residential,42.77534434941474,"LINESTRING (106.6753956 10.7888106, 106.675419 10.7891946)"
411919979,11199116311,35113091,residential,77.18523982753817,"LINESTRING (106.6753956 10.7888106, 106.6754037 10.7884549, 106.6753804 10.7882022, 106.6753755 10.7881493, 106.6753753 10.7881178)"
411919979,411919981,35115245,service,23.423731175373728,"LINESTRING (106.6753956 10.7888106, 106.6752696 10.7888496, 106.675223 10.7888734, 106.6752122 10.7888461)"
411919981,411919983,35114289,service,42.90180555313115,"LINESTRING (106.6752122 10.7888461, 106.6748226 10.788895)"
411919981,411925382,35115245,service,32.093780344746065,"LINESTRING (106.6752122 10.7888461, 106.675169 10.7887198, 106.6751743 10.7885645)"
411919981,411919979,35115245,service,23.42373117537373,"LINESTRING (106.6752122 10.7888461, 106.675223 10.7888734, 106.6752696 10.7888496, 106.6753956 10.7888106)"
411919983,411919985,35114289,service,30.43879722508334,"LINESTRING (106.6748226 10.788895, 106.6745455 10.788924)"
411919983,411919981,35114289,service,42.90180555313115,"LINESTRING (106.6748226 10.788895, 106.6752122 10.7888461)"
411919983,411925378,35114571,service,19.27288176629393,"LINESTRING (106.6748226 10.788895, 106.6747596 10.7887331)"
411919983,5769504922,35113990,service,61.72388814480898,"LINESTRING (106.6748226 10.788895, 106.6748307 10.7889256, 106.6748604 10.7890372, 106.6749181 10.789157, 106.6750618 10.7893937)"
411919985,411919989,35114289,service,25.273467488467947,"LINESTRING (106.6745455 10.788924, 106.6743191 10.7889709)"
411919985,411919983,35114289,service,30.43879722508334,"LINESTRING (106.6745455 10.788924, 106.6748226 10.788895)"
411919985,411918492,35113822,residential,75.48827103325826,"LINESTRING (106.6745455 10.788924, 106.6745883 10.7891406, 106.6746253 10.7892746, 106.6746653 10.7893966, 106.6747143 10.7894956, 106.6747468 10.7895702)"
411919989,411919964,35114289,service,61.31242568747789,"LINESTRING (106.6743191 10.7889709, 106.6737665 10.7890677)"
411919989,411919985,35114289,service,25.273467488467947,"LINESTRING (106.6743191 10.7889709, 106.6745455 10.788924)"
411919989,2164853951,35113824,residential,36.2213396586662,"LINESTRING (106.6743191 10.7889709, 106.6742601 10.7887785, 106.674244 10.7886547)"
411919989,5769504923,35114367,residential,84.0987160477493,"LINESTRING (106.6743191 10.7889709, 106.6743754 10.7892528, 106.6744076 10.7894056, 106.6745057 10.7897034)"
411920025,411923189,35112951,service,117.66205876800569,"LINESTRING (106.6830843 10.7681743, 106.6822661 10.7688625)"
411920025,411920217,59674471,residential,5.2113398122370675,"LINESTRING (106.6830843 10.7681743, 106.683054 10.7681381)"
411920025,9201924841,59674471,residential,13.140511891332864,"LINESTRING (106.6830843 10.7681743, 106.6831608 10.7682655)"
12157150905,11870774527,193256696,primary,12.92064378714592,"LINESTRING (106.6916588 10.7759826, 106.6917389 10.7760681)"
12157150905,11870774526,654858471,tertiary,13.450520478653234,"LINESTRING (106.6916588 10.7759826, 106.6915719 10.7760683)"
12157150905,11870774534,1201009711,primary,15.775951572225578,"LINESTRING (106.6916588 10.7759826, 106.6915581 10.7758809)"
12157150907,8360750720,35114852,residential,135.7022807198083,"LINESTRING (106.6930424 10.7774837, 106.6939463 10.7766465)"
12157150907,8359904042,193256696,primary,114.23216699990145,"LINESTRING (106.6930424 10.7774837, 106.6923417 10.7767211)"
12157150907,411925830,1313420763,primary,146.6144998435793,"LINESTRING (106.6930424 10.7774837, 106.6939566 10.7784491)"
411920077,2230349392,213308041,service,32.00139237735768,"LINESTRING (106.6944308 10.7931901, 106.6943582 10.7929801, 106.6943061 10.7929384)"
411920077,11801215683,689332051,tertiary,51.87952773894973,"LINESTRING (106.6944308 10.7931901, 106.6945198 10.7931166, 106.6947369 10.7930394, 106.6948645 10.7930323)"
411920079,13520859481,213426296,service,51.967912779610465,"LINESTRING (106.6949684 10.793043, 106.6950834 10.7925895)"
411920079,12707464314,689332051,tertiary,45.85348933381493,"LINESTRING (106.6949684 10.793043, 106.6953814 10.7931169)"
411920079,11801215683,689332051,tertiary,11.410990953315565,"LINESTRING (106.6949684 10.793043, 106.6948645 10.7930323)"
411920091,4122304294,1264497562,tertiary,24.75756334026539,"LINESTRING (106.6992822 10.793123, 106.6995088 10.7931281)"
411920091,411920094,1264497562,tertiary,75.56321272425461,"LINESTRING (106.6992822 10.793123, 106.6985922 10.7931719)"
411920091,411922977,35114365,service,47.69771287327636,"LINESTRING (106.6992822 10.793123, 106.6991796 10.7929493, 106.6990381 10.7927684)"
411920094,411922977,35112851,residential,66.22102562123357,"LINESTRING (106.6985922 10.7931719, 106.6990381 10.7927684)"
411920094,411920091,1264497562,tertiary,75.56321272425461,"LINESTRING (106.6985922 10.7931719, 106.6992822 10.793123)"
411920095,411920101,35114965,tertiary,38.060572902926026,"LINESTRING (106.6724136 10.7871334, 106.6727457 10.7870298)"
411920095,411920902,1448134621,service,92.90249284546805,"LINESTRING (106.6724136 10.7871334, 106.6720561 10.7863753)"
411920096,411920095,35114965,tertiary,43.323699865158616,"LINESTRING (106.6720356 10.7872514, 106.6724136 10.7871334)"
411920101,12301337477,282224089,residential,7.277186815205034,"LINESTRING (106.6727457 10.7870298, 106.6727232 10.7869682)"
411920101,411920103,35114965,tertiary,61.77443803027268,"LINESTRING (106.6727457 10.7870298, 106.6730762 10.7869267, 106.6732847 10.7868616)"
411920103,411920104,35114965,tertiary,42.956953256212906,"LINESTRING (106.6732847 10.7868616, 106.6736595 10.7867446)"
411920103,13148930263,35112860,service,55.05368580445075,"LINESTRING (106.6732847 10.7868616, 106.6731114 10.7865093, 106.6730622 10.7864174)"
411920104,13148930262,35114235,residential,63.88785968773472,"LINESTRING (106.6736595 10.7867446, 106.6735514 10.7865122, 106.6734297 10.7862164)"
411920104,5668712828,35114965,tertiary,61.364670683236234,"LINESTRING (106.6736595 10.7867446, 106.6739351 10.7866586, 106.6740698 10.7866165, 106.6741927 10.7865712)"
411920115,13202259512,689901699,residential,47.84230029747474,"LINESTRING (106.678728 10.780098, 106.6790493 10.7803904)"
411920115,9747946698,1060931632,service,25.765598536221585,"LINESTRING (106.678728 10.780098, 106.6786321 10.7798863)"
411920115,411923559,35115238,service,39.2483923995998,"LINESTRING (106.678728 10.780098, 106.6786019 10.7801586, 106.6784142 10.7802693)"
411920115,13202259513,35115247,service,34.73089748970835,"LINESTRING (106.678728 10.780098, 106.6788756 10.780019, 106.6788274 10.7798796)"
411920217,411920025,59674471,residential,5.2113398122370675,"LINESTRING (106.683054 10.7681381, 106.6830843 10.7681743)"
411920246,411921067,35115148,service,70.5319348846438,"LINESTRING (106.6747967 10.7835308, 106.6750064 10.78384, 106.6750054 10.7839427, 106.6750939 10.7840771)"
411920246,411921709,266768982,residential,115.96795299359091,"LINESTRING (106.6747967 10.7835308, 106.6746026 10.783588, 106.6743483 10.7836957, 106.6739459 10.7838979, 106.6738331 10.7839616)"
411920248,9577195484,266768982,residential,63.33569348991445,"LINESTRING (106.6758717 10.783315, 106.6753002 10.7834112)"
411920248,411922107,35113571,service,103.80424384075393,"LINESTRING (106.6758717 10.783315, 106.6759415 10.7835106, 106.6760407 10.7836265, 106.676093 10.783723, 106.6760595 10.7838031, 106.6760139 10.783861, 106.6758825 10.7839875, 106.6757698 10.7840455)"
411920249,11361224557,266768982,residential,11.174412607159724,"LINESTRING (106.6763787 10.7833084, 106.6762764 10.7833082)"
411920249,411920726,35114384,service,82.89143770685509,"LINESTRING (106.6763787 10.7833084, 106.6766891 10.7838275, 106.6767682 10.7838651, 106.6768077 10.783907)"
3490015097,411917881,341504312,tertiary,165.4397843484779,"LINESTRING (106.7037168 10.7737951, 106.7045425 10.7730312, 106.7048194 10.7727751)"
411920252,9576894325,35114083,service,78.97403386780952,"LINESTRING (106.6779317 10.7832814, 106.6781382 10.7836472, 106.6781125 10.7836669, 106.6782247 10.7839023)"
411920252,10290606292,266768982,residential,26.838817516753547,"LINESTRING (106.6779317 10.7832814, 106.6777252 10.7833104, 106.6776886 10.7833164)"
3490015101,10560232673,1228345133,tertiary,16.017970956667273,"LINESTRING (106.7020145 10.7751582, 106.702115 10.7752631)"
411920267,2164853951,35113824,residential,13.080153600906547,"LINESTRING (106.6742118 10.7885414, 106.674244 10.7886547)"
411920267,411920437,1191704902,service,23.740441815954938,"LINESTRING (106.6742118 10.7885414, 106.6739953 10.7885602)"
411920267,411920280,35113824,residential,126.90156276613358,"LINESTRING (106.6742118 10.7885414, 106.6741715 10.7883675, 106.674134 10.7880909, 106.6740884 10.7876008, 106.6741367 10.7875402, 106.6742359 10.7874796)"
411920272,8232903079,885346584,residential,14.671127959523252,"LINESTRING (106.6754222 10.7871489, 106.6752885 10.7871363)"
411920272,411921713,35113106,residential,27.194358407161623,"LINESTRING (106.6754222 10.7871489, 106.6754202 10.7873208, 106.6754154 10.7873933)"
411920272,3771398706,1208697788,service,13.19665504254285,"LINESTRING (106.6754222 10.7871489, 106.6754375 10.7870632, 106.6754688 10.7870556)"
411920274,411925442,35114149,service,24.03442873358985,"LINESTRING (106.6751157 10.787174, 106.6751076 10.78739)"
411920274,11199116309,35113824,residential,16.316416995614862,"LINESTRING (106.6751157 10.787174, 106.6750379 10.7872056, 106.6749754 10.7872238)"
411920274,8232903079,885346584,"['residential', 'service']",25.06793104941164,"LINESTRING (106.6751157 10.787174, 106.6751193 10.7871161, 106.6752885 10.7871363)"
411920280,411922280,35113088,service,89.23753145159914,"LINESTRING (106.6742359 10.7874796, 106.6744018 10.7878098, 106.674478 10.788045, 106.6746575 10.7879813)"
411920280,11199116309,35113824,residential,87.55618793867987,"LINESTRING (106.6742359 10.7874796, 106.6743721 10.7873808, 106.6745982 10.787369, 106.6747398 10.7873132, 106.6748638 10.7872562, 106.6749754 10.7872238)"
411920280,411920267,35113824,residential,126.90156276613358,"LINESTRING (106.6742359 10.7874796, 106.6741367 10.7875402, 106.6740884 10.7876008, 106.674134 10.7880909, 106.6741715 10.7883675, 106.6742118 10.7885414)"
411920282,411924635,158671865,residential,50.672172780743296,"LINESTRING (106.6816368 10.7718374, 106.6820749 10.7719872)"
411920282,411922709,35115010,service,100.76994528636942,"LINESTRING (106.6816368 10.7718374, 106.6815507 10.7720567, 106.6821993 10.7722677)"
411920282,411923205,158671865,residential,16.814368483202596,"LINESTRING (106.6816368 10.7718374, 106.681572 10.7718161, 106.6815175 10.7717981, 106.6814908 10.7717895)"
411920282,10687753890,1120410952,service,46.68289031649138,"LINESTRING (106.6816368 10.7718374, 106.6817044 10.7717052, 106.6817729 10.7716268, 106.6818187 10.7715617, 106.6818846 10.7715)"
411920285,10247442460,1120410948,service,9.29460178862762,"LINESTRING (106.6820046 10.7714723, 106.6820739 10.7715208)"
411920285,10247442465,1120410952,service,13.95579349887814,"LINESTRING (106.6820046 10.7714723, 106.6820179 10.771454, 106.6820789 10.7713702)"
411920285,10687753890,1120410952,service,14.125941274104427,"LINESTRING (106.6820046 10.7714723, 106.6819329 10.7714917, 106.6819023 10.7715087, 106.6818846 10.7715)"
411920287,411920293,35114027,service,29.752697034810517,"LINESTRING (106.6821999 10.7711792, 106.6824317 10.7713197)"
411920287,10247442463,1207342559,service,3.253720027245235,"LINESTRING (106.6821999 10.7711792, 106.6821738 10.7711651)"
411920287,411920299,35112961,service,25.994713664335734,"LINESTRING (106.6821999 10.7711792, 106.6822627 10.7710469, 106.6822162 10.7710141, 106.6821896 10.7709964)"
8995301285,2974077482,1173862241,primary,78.2034148133004,"LINESTRING (106.7021505 10.7872355, 106.7017348 10.786801, 106.7016602 10.786723)"
411920293,411920287,35114027,service,29.752697034810517,"LINESTRING (106.6824317 10.7713197, 106.6821999 10.7711792)"
411920293,411924647,35114027,service,2.09336387210145,"LINESTRING (106.6824317 10.7713197, 106.682448 10.7713296)"
411920293,9189579928,1120517113,service,30.234677935692655,"LINESTRING (106.6824317 10.7713197, 106.6826069 10.7711092)"
411920294,10248463536,1120517113,service,33.21779839877595,"LINESTRING (106.6828885 10.7708564, 106.682664 10.7710579)"
411920294,5764789629,303754189,secondary,18.74908317243197,"LINESTRING (106.6828885 10.7708564, 106.6828191 10.7707802, 106.6827741 10.7707307)"
411920295,11953547345,723594455,primary,71.44401006430327,"LINESTRING (106.6831634 10.7762721, 106.6835157 10.7765669, 106.6836573 10.7766932)"
411920295,13521062775,1054998113,residential,61.0277683513045,"LINESTRING (106.6831634 10.7762721, 106.6834429 10.7759862, 106.6833256 10.7758864)"
411920296,11011456416,35114116,service,26.2605785608021,"LINESTRING (106.6838323 10.7755727, 106.6840034 10.7754068)"
411920296,9694373995,723887368,residential,50.932750050780506,"LINESTRING (106.6838323 10.7755727, 106.6835142 10.7759076)"
411920296,4627742714,1185422214,service,24.404106265294477,"LINESTRING (106.6838323 10.7755727, 106.6839769 10.77574)"
411920299,411920287,35112961,service,25.994713664335734,"LINESTRING (106.6821896 10.7709964, 106.6822162 10.7710141, 106.6822627 10.7710469, 106.6821999 10.7711792)"
411920332,411922443,35113626,service,39.1284516789315,"LINESTRING (106.6769104 10.7683725, 106.6771219 10.7686565)"
411920332,411920358,1120042602,service,54.400124603105446,"LINESTRING (106.6769104 10.7683725, 106.676844 10.768411, 106.676776 10.768453, 106.676734 10.768473, 106.6766754 10.7684833, 106.6765721 10.7685412, 106.6764729 10.7685992)"
411920349,411925793,35114569,service,50.15756053611728,"LINESTRING (106.6760249 10.7688811, 106.6759498 10.7687771, 106.6758654 10.7686045, 106.6759324 10.7685597, 106.6759217 10.7685083)"
411920349,411920358,1120042602,service,58.1602119152747,"LINESTRING (106.6760249 10.7688811, 106.6761309 10.7688245, 106.6764729 10.7685992)"
411920349,411920352,1120042602,service,67.14899458713725,"LINESTRING (106.6760249 10.7688811, 106.6758224 10.7690129, 106.6756602 10.7691209, 106.6755194 10.7692244)"
411920352,411918408,1018414111,primary,10.378641456001525,"LINESTRING (106.6755194 10.7692244, 106.6755728 10.7693016)"
411920352,411920349,1120042602,service,67.14899458713725,"LINESTRING (106.6755194 10.7692244, 106.6756602 10.7691209, 106.6758224 10.7690129, 106.6760249 10.7688811)"
411920358,411918841,35113997,service,39.99286355472504,"LINESTRING (106.6764729 10.7685992, 106.6767122 10.7688714)"
411920358,411920855,35113997,service,27.68941565152015,"LINESTRING (106.6764729 10.7685992, 106.6763991 10.7685057, 106.6763488 10.7683847)"
411920358,411920332,1120042602,service,54.400124603105446,"LINESTRING (106.6764729 10.7685992, 106.6765721 10.7685412, 106.6766754 10.7684833, 106.676734 10.768473, 106.676776 10.768453, 106.676844 10.768411, 106.6769104 10.7683725)"
411920358,411920349,1120042602,service,58.1602119152747,"LINESTRING (106.6764729 10.7685992, 106.6761309 10.7688245, 106.6760249 10.7688811)"
411920383,13512609759,1055775057,service,8.626259293356444,"LINESTRING (106.6930006 10.7889517, 106.6929388 10.789)"
411920383,411922988,1265822568,primary,37.04721679609317,"LINESTRING (106.6930006 10.7889517, 106.6927644 10.7887126)"
411920389,411920390,35113067,service,27.54069597101406,"LINESTRING (106.6798567 10.7702182, 106.6796946 10.7700285)"
411920389,411920816,339106354,residential,71.70896417707944,"LINESTRING (106.6798567 10.7702182, 106.6793682 10.770649)"
411920389,411925695,339106354,residential,22.99644902834923,"LINESTRING (106.6798567 10.7702182, 106.6800248 10.7700937)"
411920389,411923295,1041058509,service,28.863351956339585,"LINESTRING (106.6798567 10.7702182, 106.6800376 10.7704074)"
411920390,411920414,35113067,service,22.423538661881068,"LINESTRING (106.6796946 10.7700285, 106.6795574 10.7698785)"
411920390,411920389,35113067,service,27.54069597101406,"LINESTRING (106.6796946 10.7700285, 106.6798567 10.7702182)"
411920390,411920817,35113549,service,71.5751042617976,"LINESTRING (106.6796946 10.7700285, 106.6795094 10.7702044, 106.6792205 10.7704728)"
411920390,411920532,35114678,service,77.71124462525665,"LINESTRING (106.6796946 10.7700285, 106.6797194 10.7700081, 106.6800871 10.7697059, 106.6802374 10.7695768)"
411920391,411923295,1041058509,service,25.669339929945835,"LINESTRING (106.6801876 10.7705851, 106.6800376 10.7704074)"
411920391,411920814,35112827,service,73.52644186777329,"LINESTRING (106.6801876 10.7705851, 106.6798338 10.7708867, 106.6796775 10.7710165)"
411920391,411920530,35114857,service,76.51607840394134,"LINESTRING (106.6801876 10.7705851, 106.6803594 10.770449, 106.6805056 10.7703172, 106.6807175 10.7701354)"
411920391,411921089,35112796,service,79.7059952763195,"LINESTRING (106.6801876 10.7705851, 106.6803281 10.7707522, 106.6803836 10.7708181, 106.6800614 10.7710858)"
411920395,13512609771,35115125,service,48.82707720742392,"LINESTRING (106.6919934 10.7894945, 106.6916063 10.7897141)"
411920395,411920400,35115125,service,36.99945789421979,"LINESTRING (106.6919934 10.7894945, 106.6920299 10.7895709, 106.692096 10.7896266, 106.692162 10.7896233, 106.6921817 10.7896223, 106.692257 10.789596)"
411920395,2658956876,260406008,service,92.00914067407349,"LINESTRING (106.6919934 10.7894945, 106.6918356 10.7890306, 106.6919101 10.7889912, 106.6920367 10.7889615, 106.692121 10.7889526, 106.6921657 10.7889565)"
411920400,411920395,35115125,service,36.999457894219795,"LINESTRING (106.692257 10.789596, 106.6921817 10.7896223, 106.692162 10.7896233, 106.692096 10.7896266, 106.6920299 10.7895709, 106.6919934 10.7894945)"
411920400,411920401,35115125,service,20.949918177430206,"LINESTRING (106.692257 10.789596, 106.6922815 10.7895773, 106.692325 10.789544, 106.6923943 10.7894657)"
411920400,11853064869,1276674320,service,36.74010295285567,"LINESTRING (106.692257 10.789596, 106.6923216 10.7897299, 106.6924297 10.789878)"
411920401,411923630,35112947,service,83.52921490510158,"LINESTRING (106.6923943 10.7894657, 106.6929883 10.7899388)"
411920401,411920400,35115125,service,20.949918177430206,"LINESTRING (106.6923943 10.7894657, 106.692325 10.789544, 106.6922815 10.7895773, 106.692257 10.789596)"
411920401,13512609759,1055775057,service,79.54496531956934,"LINESTRING (106.6923943 10.7894657, 106.6924214 10.7894115, 106.692525 10.789312, 106.692633 10.789239, 106.6929388 10.789)"
411920408,411920409,339106365,service,28.810457070407494,"LINESTRING (106.6787805 10.7689258, 106.6789406 10.7691317)"
411920408,411923523,1041072279,residential,26.259927091917888,"LINESTRING (106.6787805 10.7689258, 106.6786283 10.768743)"
411920408,411921110,152992067,tertiary,72.66782121651875,"LINESTRING (106.6787805 10.7689258, 106.6787025 10.7689985, 106.6782709 10.7693455)"
411920408,411920544,152992067,tertiary,77.19610069022934,"LINESTRING (106.6787805 10.7689258, 106.6788298 10.7688914, 106.6792598 10.7685316, 106.6793217 10.7684797)"
411920409,411920408,339106365,service,28.810457070407494,"LINESTRING (106.6789406 10.7691317, 106.6787805 10.7689258)"
411920409,411921109,35114370,service,71.62332672946658,"LINESTRING (106.6789406 10.7691317, 106.6788252 10.7692342, 106.6787528 10.7693067, 106.6784543 10.7695634)"
411920409,411920416,339106365,service,25.351396803335255,"LINESTRING (106.6789406 10.7691317, 106.679016 10.7692183, 106.6790914 10.769305)"
411920413,411920417,35113067,service,24.802470974936934,"LINESTRING (106.6794095 10.7697209, 106.6792724 10.7695431)"
411920413,411920414,35113067,service,23.835298371061704,"LINESTRING (106.6794095 10.7697209, 106.6795574 10.7698785)"
411920413,411921106,35115116,service,69.36988835873267,"LINESTRING (106.6794095 10.7697209, 106.6789276 10.7701272)"
411920413,411920536,722916694,service,82.4578018176254,"LINESTRING (106.6794095 10.7697209, 106.6794342 10.7696991, 106.6799701 10.7692243)"
411920414,411920413,35113067,service,23.835298371061704,"LINESTRING (106.6795574 10.7698785, 106.6794095 10.7697209)"
411920414,411920390,35113067,service,22.423538661881068,"LINESTRING (106.6795574 10.7698785, 106.6796946 10.7700285)"
411920414,411920818,722916695,service,70.82585189114656,"LINESTRING (106.6795574 10.7698785, 106.6790665 10.7702946)"
411920414,411920537,35115008,service,79.10265204663591,"LINESTRING (106.6795574 10.7698785, 106.6795816 10.7698579, 106.679827 10.7696492, 106.6801099 10.7694187)"
411920416,411921108,35113064,service,71.99179274190347,"LINESTRING (106.6790914 10.769305, 106.6785997 10.7697361)"
411920416,411920538,35114662,service,79.4331140513022,"LINESTRING (106.6790914 10.769305, 106.6796442 10.7688409)"
411920416,3462932183,339106365,service,27.876330536869666,"LINESTRING (106.6790914 10.769305, 106.679245 10.7695052)"
411920416,411920409,339106365,service,25.351396803335255,"LINESTRING (106.6790914 10.769305, 106.679016 10.7692183, 106.6789406 10.7691317)"
411920417,411920413,35113067,service,24.802470974936934,"LINESTRING (106.6792724 10.7695431, 106.6794095 10.7697209)"
411920417,411921107,35114801,service,70.32046397325104,"LINESTRING (106.6792724 10.7695431, 106.6787841 10.7699552)"
411920417,3462932183,339106365,service,5.169024359594995,"LINESTRING (106.6792724 10.7695431, 106.679245 10.7695052)"
411920417,6780803835,845647618,service,78.51612301374519,"LINESTRING (106.6792724 10.7695431, 106.6792971 10.7695235, 106.6796989 10.769204, 106.6798286 10.7690959)"
411920436,411919964,35114286,service,49.72996685083781,"LINESTRING (106.6736351 10.7886395, 106.6737665 10.7890677)"
411920436,411919122,35114371,service,147.7471488265573,"LINESTRING (106.6736351 10.7886395, 106.6735962 10.7886369, 106.6735681 10.7886092, 106.6734527 10.7883378, 106.6733495 10.7880519, 106.6731563 10.7874262)"
411920436,411920437,1011295330,service,41.31304489720338,"LINESTRING (106.6736351 10.7886395, 106.673737 10.7885921, 106.6738255 10.7885565, 106.6739953 10.7885602)"
411920437,411920267,1191704902,service,23.740441815954938,"LINESTRING (106.6739953 10.7885602, 106.6742118 10.7885414)"
411920437,411920441,694855497,service,150.44419720357325,"LINESTRING (106.6739953 10.7885602, 106.6739328 10.7879091, 106.6738711 10.7874638, 106.6738408 10.787216)"
411920437,411920436,1011295330,service,41.31304489720338,"LINESTRING (106.6739953 10.7885602, 106.6738255 10.7885565, 106.673737 10.7885921, 106.6736351 10.7886395)"
411920441,411920437,694855497,service,150.44419720357325,"LINESTRING (106.6738408 10.787216, 106.6738711 10.7874638, 106.6739328 10.7879091, 106.6739953 10.7885602)"
